,Tenure,Balance,NumOfProducts,HasCrCard,IsActiveMember,EstimatedSalary,Gender_int,Geography_France,Geography_Germany,Geography_Spain,Exited,Age,CreditScore
5365,2,0.0,2,1,1,48189.94,0,0,0,1,0,3.6635616461296463,6.289715570908998
5366,5,49508.79,3,1,1,100324.01,1,0,1,0,0,3.7376696182833684,6.507277712385012
5367,5,0.0,1,1,1,65657.29,0,1,0,0,0,3.713572066704308,6.511745329644728
5368,3,75051.49,1,0,0,17682.02,1,1,0,0,1,4.127134385045092,6.2878585601617845
5369,8,123925.23,1,0,0,111342.66,0,0,0,1,1,3.9512437185814275,6.354370040797351
5370,6,0.0,2,0,1,134158.09,0,1,0,0,1,3.713572066704308,6.525029657843462
5371,3,153819.58,1,1,0,79176.09,0,1,0,0,1,3.4965075614664802,6.568077911411976
5372,5,0.0,2,1,1,83103.46,1,0,0,1,0,3.6635616461296463,6.393590753950631
5373,6,0.0,2,0,1,63908.86,0,0,0,1,0,3.4011973816621555,6.654152520183219
5374,10,70417.79,1,0,1,90896.04,1,0,0,1,0,3.1354942159291497,6.406879986069314
5375,7,111484.88,1,1,1,76076.2,0,0,0,1,0,3.6375861597263857,6.530877627725885
5376,1,146343.98,1,0,1,103902.11,0,0,0,1,0,3.6375861597263857,6.745236349484363
5377,1,160541.0,2,1,1,142223.94,0,1,0,0,0,4.276666119016055,6.464588303689961
5378,2,130274.26,2,1,0,147533.09,0,0,1,0,0,3.295836866004329,6.406879986069314
5379,7,98993.02,1,1,1,169156.64,1,1,0,0,0,3.044522437723423,6.440946540632921
5380,0,0.0,2,1,0,141242.57,0,0,0,1,0,3.58351893845611,6.745236349484363
5381,9,141827.33,2,1,1,149458.73,0,0,1,0,0,3.4657359027997265,6.745236349484363
5382,6,110054.45,1,1,1,86950.72,1,1,0,0,0,3.6888794541139363,6.584791392385716
5383,4,0.0,2,1,1,176925.69,0,1,0,0,0,3.332204510175204,6.361302477572996
5384,1,0.0,1,1,0,40357.39,0,0,0,1,0,3.332204510175204,6.588926477533519
5385,6,98088.09,1,0,1,26687.22,1,0,1,0,1,3.58351893845611,6.70073110954781
5386,9,118317.27,4,0,0,78702.98,0,1,0,0,1,3.871201010907891,6.464588303689961
5387,10,0.0,2,1,0,176163.74,0,0,0,1,0,3.091042453358316,6.505784060128229
5388,1,99774.5,1,0,0,4896.11,0,0,1,0,1,3.9889840465642745,6.352629396319567
5389,4,0.0,2,0,0,114899.13,1,1,0,0,0,3.4657359027997265,6.651571873589727
5390,1,0.0,3,0,0,92220.12,1,1,0,0,1,3.6375861597263857,6.5998704992128365
5391,8,133806.54,2,1,0,6251.3,1,0,0,1,0,3.295836866004329,6.459904454377535
5392,2,0.0,2,1,0,43018.82,0,0,0,1,1,3.784189633918261,6.6039438246004725
5393,8,124993.29,2,1,1,27548.06,0,1,0,0,0,3.4657359027997265,6.727431724850855
5394,0,157622.58,1,1,1,120454.2,1,0,0,1,0,3.784189633918261,6.456769655572163
5395,5,126111.61,1,0,1,133961.19,0,0,1,0,0,3.871201010907891,6.3784261836515865
5396,9,161651.37,2,1,1,131753.97,0,1,0,0,0,3.7376696182833684,6.3818160174060985
5397,7,142856.95,2,0,0,38019.74,1,1,0,0,0,3.6888794541139363,6.583409222158765
5398,3,111100.98,1,1,1,28144.07,0,0,1,0,1,3.784189633918261,6.7226297948554485
5399,8,102918.38,1,1,1,45959.86,0,0,0,1,0,3.5553480614894135,6.597145701886651
5400,5,0.0,2,1,0,189528.72,1,1,0,0,0,3.4011973816621555,6.594413459749778
5401,10,0.0,2,1,0,170481.98,0,1,0,0,0,3.8501476017100584,6.483107351457199
5402,4,0.0,2,1,0,94845.45,0,1,0,0,0,3.6109179126442243,6.71901315438526
5403,7,125265.61,1,1,1,161253.08,0,0,0,1,0,3.091042453358316,6.380122536899765
5404,4,82500.28,1,1,1,115260.72,0,1,0,0,0,3.6109179126442243,6.48768401848461
5405,2,175754.87,2,1,1,60721.4,1,0,1,0,0,4.1588830833596715,6.274762021241939
5406,6,109387.33,1,0,0,121365.45,1,1,0,0,0,3.8501476017100584,6.246106765481563
5407,1,100443.36,2,0,1,101693.73,0,1,0,0,0,3.6109179126442243,6.329720905522696
5408,0,83102.72,2,1,1,54132.93,1,0,0,1,0,3.9889840465642745,6.525029657843462
5409,7,0.0,1,1,1,10666.05,0,0,0,1,0,3.332204510175204,6.354370040797351
5410,4,0.0,2,1,0,41227.67,1,1,0,0,0,3.332204510175204,6.434546518787453
5411,7,0.0,2,1,0,10712.82,1,1,0,0,0,3.6888794541139363,6.464588303689961
5412,2,115290.27,1,0,0,98912.69,1,1,0,0,1,3.871201010907891,6.658011045870748
5413,6,0.0,2,1,0,197202.48,1,1,0,0,0,3.7376696182833684,6.508769136971682
5414,1,140197.71,2,1,0,150720.39,1,1,0,0,0,3.6888794541139363,6.20455776256869
5415,1,105245.34,1,0,1,74780.13,1,1,0,0,0,3.332204510175204,6.745236349484363
5416,8,0.0,2,0,1,79377.45,0,1,0,0,0,3.912023005428146,6.4457198193855785
5417,1,0.0,2,1,1,8763.87,0,1,0,0,0,3.4657359027997265,6.376726947898627
5418,3,142296.13,1,0,1,177112.7,0,0,1,0,0,3.5553480614894135,6.331501849893691
5419,4,99097.33,1,1,1,85016.64,1,0,0,1,1,4.02535169073515,6.606650186198215
5420,5,171069.39,2,1,1,88689.4,0,1,0,0,0,3.332204510175204,6.543911845564792
5421,7,0.0,2,0,0,95985.64,1,1,0,0,0,3.6635616461296463,6.3784261836515865
5422,1,102523.88,1,1,1,166792.71,1,1,0,0,0,3.4339872044851463,6.408528791059498
5423,6,0.0,2,1,1,68730.91,0,1,0,0,0,3.5553480614894135,6.677083461247136
5424,9,143391.07,1,0,0,146891.07,0,0,1,0,1,3.784189633918261,6.363028103540465
5425,8,106022.73,2,0,0,148727.42,1,0,1,0,0,3.784189633918261,6.467698726104354
5426,1,0.0,1,1,0,43134.58,1,0,0,1,0,3.58351893845611,6.455198563340122
5427,3,128960.21,2,1,1,40318.33,0,0,1,0,0,3.58351893845611,6.395261598115449
5428,2,0.0,2,1,0,97633.93,1,1,0,0,0,3.5553480614894135,6.2285110035911835
5429,7,0.0,2,1,0,65069.03,1,1,0,0,0,3.871201010907891,6.525029657843462
5430,7,0.0,2,1,0,166335.0,1,1,0,0,0,3.1780538303479458,6.570882962339584
5431,8,126442.59,1,1,0,121904.44,1,1,0,0,0,3.2188758248682006,6.54534966033442
5432,0,0.0,1,1,1,175235.99,0,0,0,1,0,3.9318256327243257,6.395261598115449
5433,2,127261.35,1,1,0,56185.05,0,1,0,0,0,3.6109179126442243,6.3578422665081
5434,5,0.0,2,1,0,131625.14,1,0,0,1,0,3.4657359027997265,6.597145701886651
5435,4,0.0,1,1,0,152323.04,1,1,0,0,0,3.4965075614664802,6.472346294500901
5436,2,0.0,2,0,0,165840.94,1,1,0,0,0,3.5263605246161616,6.7226297948554485
5437,6,73481.05,1,1,1,176692.65,0,0,1,0,0,3.4011973816621555,6.297109319933935
5438,7,160515.37,1,1,0,121904.14,0,1,0,0,0,3.5263605246161616,6.520621127558696
5439,4,149525.34,2,1,0,123663.63,1,0,1,0,0,4.110873864173311,6.569481420414296
5440,2,166522.78,1,0,0,119644.59,0,0,1,0,1,3.7612001156935624,6.536691597591305
5441,1,135536.5,1,1,0,66825.33,0,1,0,0,0,3.367295829986474,6.621405651764134
5442,10,120481.69,1,0,0,94875.03,1,0,1,0,1,3.7612001156935624,6.418364935936212
5443,1,103421.32,1,0,1,76304.73,0,0,0,1,0,3.332204510175204,6.55250788703459
5444,5,135658.73,2,0,1,39755.0,0,1,0,0,0,3.4965075614664802,6.548219102762372
5445,2,0.0,2,1,1,180142.42,1,1,0,0,0,3.58351893845611,6.111467339502679
5446,8,191402.82,2,1,0,83238.4,0,1,0,0,0,3.332204510175204,6.499787040655854
5447,9,94504.35,1,0,1,5078.9,0,0,1,0,0,3.912023005428146,6.587550014824796
5448,5,126147.84,1,0,1,132424.69,1,0,1,0,1,3.784189633918261,6.410174881966167
5449,7,0.0,1,1,1,109057.56,1,1,0,0,0,3.828641396489095,6.3080984415095305
5450,6,0.0,2,1,0,115676.61,0,1,0,0,0,3.4965075614664802,6.688354713946762
5451,4,87624.03,2,1,0,149401.33,0,1,0,0,0,3.7612001156935624,6.4967749901858625
5452,1,153697.53,2,0,0,89891.4,1,1,0,0,1,3.8066624897703196,6.324358962381311
5453,4,0.0,2,0,0,82500.84,1,1,0,0,0,3.2188758248682006,6.570882962339584
5454,5,0.0,1,1,0,6416.92,0,1,0,0,0,3.6635616461296463,6.556778356158042
5455,9,116585.97,1,1,0,189428.75,1,0,1,0,1,3.8066624897703196,6.690842277418564
5456,9,134464.58,2,1,0,178833.34,0,0,1,0,0,3.5263605246161616,6.490723534502507
5457,10,83008.31,1,1,1,42766.03,0,0,1,0,0,4.127134385045092,6.6039438246004725
5458,2,113635.16,1,1,0,90883.12,0,0,0,1,0,3.5553480614894135,6.453624998892692
5459,7,0.0,2,1,0,80619.09,1,0,0,1,0,3.58351893845611,6.272877006546167
5460,5,122552.48,2,0,1,120646.4,0,0,1,0,0,3.713572066704308,6.493753839851686
5461,2,118899.45,2,0,0,41409.36,0,0,0,1,0,3.4339872044851463,6.274762021241939
5462,5,99713.87,1,0,0,112317.89,1,1,0,0,0,3.367295829986474,6.542471960506805
5463,6,0.0,1,0,0,152128.36,1,1,0,0,0,3.58351893845611,6.594413459749778
5464,2,134208.22,1,0,1,177670.57,1,1,0,0,0,3.58351893845611,6.320768294250582
5465,1,85906.65,3,1,0,189159.97,1,0,1,0,0,3.713572066704308,6.472346294500901
5466,3,137714.25,1,0,1,159403.68,0,0,1,0,0,3.4657359027997265,6.745236349484363
5467,1,160777.9,1,1,1,149536.15,0,0,0,1,0,3.4965075614664802,6.35088571671474
5468,5,0.0,2,1,1,155492.87,0,1,0,0,0,3.8066624897703196,6.3818160174060985
5469,4,0.0,2,0,0,24847.02,0,1,0,0,0,3.044522437723423,6.583409222158765
5470,1,102585.88,2,1,1,115387.4,0,1,0,0,0,3.2188758248682006,6.424869023905388
5471,10,102556.18,2,1,0,171971.25,1,0,1,0,1,3.6635616461296463,6.556778356158042
5472,4,126772.57,1,0,1,126106.4,0,0,1,0,0,3.7376696182833684,6.124683390894205
5473,3,158373.23,1,1,1,28228.35,1,0,1,0,0,3.6375861597263857,6.668228248417403
5474,9,0.0,2,1,0,138113.71,1,1,0,0,0,3.5263605246161616,6.478509642208569
5475,5,141927.1,1,1,1,43018.98,0,0,1,0,0,3.7376696182833684,6.416732282512326
5476,1,109876.82,2,1,0,83611.45,0,0,0,1,1,3.8501476017100584,6.71901315438526
5477,2,0.0,2,1,1,118863.38,1,1,0,0,0,3.5263605246161616,6.584791392385716
5478,9,111369.79,2,1,1,91947.74,0,0,1,0,0,3.784189633918261,6.473890696352274
5479,3,116969.35,1,0,0,94488.82,0,0,0,1,0,3.5553480614894135,6.343880434126331
5480,8,136729.51,2,0,0,47058.21,1,0,1,0,0,3.5263605246161616,6.639875833826536
5481,1,152086.15,1,0,1,44719.5,1,0,1,0,1,3.784189633918261,6.3578422665081
5482,2,0.0,2,1,0,174478.54,0,0,0,1,0,3.828641396489095,6.401917196727186
5483,1,127289.28,1,0,0,45611.51,0,0,0,1,0,3.332204510175204,6.342121418721152
5484,2,119852.01,1,0,0,73853.94,0,0,1,0,1,3.8066624897703196,6.617402977974478
5485,4,0.0,2,1,1,196517.43,0,0,0,1,0,3.6375861597263857,6.35088571671474
5486,5,0.0,2,0,1,92914.67,1,0,0,1,0,3.713572066704308,6.647688373563329
5487,9,0.0,1,1,1,31372.91,0,1,0,0,0,3.5553480614894135,6.637258031284457
5488,7,117183.74,1,1,1,109733.73,1,1,0,0,0,3.5553480614894135,6.016157159698354
5489,8,129907.63,1,0,1,36083.96,0,1,0,0,0,3.4965075614664802,6.590301048196686
5490,2,0.0,2,0,1,188435.38,1,0,0,1,0,4.356708826689592,6.484635235635252
5491,6,145387.32,2,1,1,169963.2,1,0,1,0,1,3.58351893845611,6.363028103540465
5492,7,124616.23,1,1,1,69320.97,0,1,0,0,0,3.5553480614894135,6.568077911411976
5493,9,0.0,2,1,0,36145.53,0,1,0,0,0,3.4339872044851463,6.522092798170152
5494,8,95808.19,1,0,0,137702.01,1,0,0,1,1,3.871201010907891,5.948034989180646
5495,10,0.0,2,1,0,71594.26,0,1,0,0,0,3.5553480614894135,6.580639137284949
5496,1,0.0,2,0,1,65565.92,1,1,0,0,0,3.7376696182833684,6.429719478039138
5497,8,117152.3,1,0,0,101828.39,1,0,0,1,0,3.58351893845611,6.651571873589727
5498,3,106250.72,1,0,0,39546.32,0,1,0,0,0,3.5553480614894135,6.333279628139691
5499,8,111837.78,2,1,1,110805.79,1,0,1,0,0,3.295836866004329,6.745236349484363
5500,9,97023.21,1,1,1,2168.13,0,1,0,0,0,3.8501476017100584,6.523562306149512
5501,8,137687.72,1,1,0,190067.12,1,1,0,0,0,3.4339872044851463,6.447305862541213
5502,3,113348.5,1,1,1,77789.01,1,0,0,1,0,3.6888794541139363,6.419994928147142
5503,10,122109.78,1,1,1,127654.37,0,0,0,1,0,3.1780538303479458,6.556778356158042
5504,2,120452.4,2,0,0,79602.86,0,1,0,0,0,3.4657359027997265,6.666956792429207
5505,7,0.0,2,1,1,80619.17,1,1,0,0,0,3.970291913552122,6.280395838960195
5506,0,65812.35,2,0,1,160346.3,0,0,0,1,0,3.5263605246161616,6.380122536899765
5507,3,54428.37,1,1,0,109638.78,1,0,0,1,1,3.6888794541139363,6.368187186350492
5508,3,0.0,2,1,1,1276.87,1,1,0,0,0,4.31748811353631,6.486160788944089
5509,9,0.0,2,1,0,49374.82,0,1,0,0,0,3.4965075614664802,6.391917113392602
5510,1,143279.58,2,1,0,31580.8,1,0,1,0,1,3.871201010907891,6.376726947898627
5511,0,103846.65,1,1,0,20560.69,0,0,1,0,0,3.4657359027997265,6.502790045915623
5512,2,125190.86,1,0,1,84584.69,0,1,0,0,0,3.6109179126442243,6.440946540632921
5513,8,0.0,2,0,1,15246.83,1,1,0,0,0,3.4965075614664802,6.56244409369372
5514,6,38340.02,1,1,0,32607.77,0,1,0,0,1,4.174387269895637,6.46302945692067
5515,2,123802.98,2,1,1,155846.69,1,0,1,0,0,3.332204510175204,6.267200548541362
5516,3,96651.03,1,1,1,3232.82,0,1,0,0,0,3.6109179126442243,6.3835066348840055
5517,8,0.0,2,1,0,177668.55,0,1,0,0,0,3.4965075614664802,6.142037405587356
5518,6,0.0,2,0,0,134441.6,0,1,0,0,0,3.6635616461296463,6.4425401664681985
5519,1,133237.21,1,1,0,111032.79,0,1,0,0,1,3.7612001156935624,6.519147287940395
5520,6,142105.35,1,1,1,45214.04,1,1,0,0,0,4.110873864173311,6.345636360828596
5521,1,166115.42,1,1,0,67208.3,0,1,0,0,0,3.6109179126442243,6.703188113240863
5522,6,81070.34,2,1,0,80985.88,1,1,0,0,0,3.6109179126442243,6.705639094860003
5523,4,0.0,1,1,1,167573.06,0,1,0,0,0,3.5553480614894135,6.57507584059962
5524,0,123835.52,2,0,1,160110.65,1,1,0,0,0,3.970291913552122,6.46302945692067
5525,10,123401.43,2,1,1,127825.25,0,1,0,0,0,3.9318256327243257,6.436150368369428
5526,4,169377.31,1,1,1,123535.05,0,0,1,0,0,3.8918202981106265,6.361302477572996
5527,2,130015.24,1,1,1,41595.3,0,1,0,0,0,3.6375861597263857,6.548219102762372
5528,4,0.0,2,0,1,97628.08,0,1,0,0,0,3.4657359027997265,6.4692503167957724
5529,8,133936.04,2,1,0,91359.79,0,1,0,0,0,3.5263605246161616,6.53813982376767
5530,6,114543.27,1,1,1,97755.29,0,1,0,0,0,3.5263605246161616,6.45833828334479
5531,3,119794.67,1,0,0,182528.44,1,1,0,0,0,3.4339872044851463,6.558197802812269
5532,9,0.0,2,1,1,142956.48,0,1,0,0,0,3.4965075614664802,6.579251212010101
5533,4,0.0,1,1,0,10789.3,0,0,0,1,0,3.784189633918261,6.315358001522335
5534,8,0.0,2,0,1,130461.09,1,1,0,0,0,3.367295829986474,6.489204931325317
5535,8,157138.99,3,1,0,190994.48,1,0,1,0,1,3.4657359027997265,6.473890696352274
5536,3,0.0,2,1,1,159463.8,0,0,0,1,0,3.8066624897703196,6.455198563340122
5537,10,136733.24,1,1,1,57589.29,1,0,1,0,0,3.713572066704308,6.267200548541362
5538,9,82498.14,2,0,0,40437.67,1,0,1,0,0,3.332204510175204,6.57507584059962
5539,3,151914.93,1,0,0,56459.45,0,0,0,1,0,3.6635616461296463,6.419994928147142
5540,0,80090.93,1,1,0,39920.0,0,1,0,0,1,3.7612001156935624,6.602587892189336
5541,3,83739.32,1,0,1,148798.45,0,0,0,1,0,3.9318256327243257,6.375024819828097
5542,2,181166.44,1,1,1,63737.19,1,1,0,0,1,3.5553480614894135,6.525029657843462
5543,3,130588.82,1,1,1,154997.64,0,1,0,0,0,3.6375861597263857,6.565264970035361
5544,6,0.0,2,1,0,34777.23,0,1,0,0,0,3.7376696182833684,6.2285110035911835
5545,6,94126.67,1,0,0,93718.16,0,0,1,0,0,3.4965075614664802,6.411818267709897
5546,9,0.0,2,1,0,133112.41,0,1,0,0,0,3.4657359027997265,6.666956792429207
5547,7,148045.68,1,1,0,175479.92,0,1,0,0,1,3.6375861597263857,6.5337888379333435
5548,2,0.0,2,1,0,96.27,0,1,0,0,0,3.6375861597263857,6.565264970035361
5549,3,0.0,2,1,0,30804.68,0,0,0,1,0,3.4965075614664802,6.658011045870748
5550,6,168165.84,1,0,1,197193.49,1,1,0,0,0,3.784189633918261,6.597145701886651
5551,10,72835.56,2,1,0,96792.15,1,0,1,0,0,3.258096538021482,6.368187186350492
5552,3,0.0,2,1,0,132719.8,0,1,0,0,0,3.713572066704308,6.440946540632921
5553,3,123212.08,2,1,1,112157.31,0,0,1,0,0,3.4339872044851463,6.501289670540389
5554,0,0.0,2,1,1,38015.34,0,0,0,1,0,3.6375861597263857,6.429719478039138
5555,6,0.0,2,1,1,164018.98,1,0,0,1,0,3.6635616461296463,6.419994928147142
5556,6,119501.88,2,1,0,46774.94,0,1,0,0,0,3.6888794541139363,6.406879986069314
5557,5,144550.83,2,1,1,189664.43,1,0,1,0,0,3.6635616461296463,6.551080335043404
5558,3,126729.41,1,1,1,26106.39,0,0,1,0,1,3.5263605246161616,6.517671272912275
5559,5,119984.07,1,1,0,191535.11,0,0,1,0,1,3.58351893845611,6.745236349484363
5560,4,0.0,1,1,0,158937.55,0,1,0,0,0,3.5553480614894135,6.335054251498059
5561,2,0.0,1,1,1,25222.6,1,0,0,1,1,4.02535169073515,6.647688373563329
5562,9,121490.05,1,1,1,29296.74,0,0,0,1,0,3.7376696182833684,6.429719478039138
5563,5,91897.8,1,1,0,54394.28,0,0,0,1,0,3.828641396489095,6.413458957167357
5564,2,139443.75,2,1,0,9234.06,0,0,0,1,0,3.6635616461296463,6.411818267709897
5565,5,144961.97,1,0,1,26796.73,0,0,1,0,0,3.5553480614894135,6.52649485957079
5566,3,126041.02,1,0,1,11796.89,0,0,1,0,0,3.7376696182833684,6.450470422144176
5567,1,69459.05,2,1,1,128461.29,0,0,1,0,0,3.332204510175204,6.516193076042964
5568,7,198338.77,2,1,1,14278.18,0,1,0,0,0,3.6375861597263857,6.541029999189903
5569,0,0.0,2,1,0,46811.77,0,1,0,0,0,3.58351893845611,6.5638555265321274
5570,2,109196.66,3,1,0,109393.19,0,0,1,0,1,3.5553480614894135,6.343880434126331
5571,3,134168.5,3,1,0,3966.5,1,0,0,1,1,3.6375861597263857,6.52795791762255
5572,6,0.0,1,1,1,63173.64,0,1,0,0,0,3.5263605246161616,6.336825731146441
5573,8,0.0,1,1,0,66367.33,0,1,0,0,0,3.367295829986474,6.523562306149512
5574,9,0.0,2,1,1,16274.67,1,0,0,1,0,3.58351893845611,6.220590170099739
5575,2,0.0,2,1,1,180553.48,0,1,0,0,0,3.6888794541139363,6.486160788944089
5576,4,120100.41,1,1,0,107563.16,0,0,1,0,1,4.174387269895637,6.338594078203183
5577,5,0.0,1,1,1,100941.57,1,1,0,0,0,4.127134385045092,6.3835066348840055
5578,5,0.0,2,1,0,110230.4,1,0,0,1,0,3.912023005428146,6.532334292222349
5579,8,0.0,2,0,0,142331.85,0,0,0,1,0,3.091042453358316,6.530877627725885
5580,2,0.0,2,1,0,199099.51,0,0,0,1,0,3.4011973816621555,6.423246963533519
5581,5,0.0,2,1,1,85890.16,0,0,0,1,0,4.204692619390966,6.202535517187923
5582,3,0.0,1,0,0,143938.27,0,1,0,0,0,3.6375861597263857,6.280395838960195
5583,8,0.0,2,0,1,131644.41,1,0,0,1,0,3.4339872044851463,6.543911845564792
5584,9,0.0,2,1,0,112395.98,1,0,0,1,0,3.4339872044851463,6.361302477572996
5585,2,135559.8,2,1,1,71856.3,0,0,1,0,0,3.6375861597263857,6.068425588244111
5586,2,150355.35,2,1,1,35770.84,1,0,1,0,0,3.2188758248682006,6.704414354964107
5587,1,0.0,2,1,1,124364.63,1,1,0,0,0,3.6109179126442243,6.593044534142437
5588,6,133489.12,2,1,1,78101.29,1,1,0,0,0,3.5553480614894135,6.385194398997726
5589,9,105489.31,1,0,0,143096.49,1,0,1,0,1,3.6109179126442243,6.5722825426940075
5590,10,60205.2,2,1,0,14073.11,0,0,1,0,0,3.2188758248682006,6.652863029353347
5591,5,0.0,2,1,0,47388.41,0,1,0,0,0,3.6375861597263857,6.289715570908998
5592,6,0.0,2,0,0,72306.07,0,0,0,1,0,2.9444389791664403,6.3561076606958915
5593,7,0.0,1,1,0,184839.7,0,0,0,1,1,3.912023005428146,6.424869023905388
5594,6,0.0,1,1,1,47886.44,0,1,0,0,0,3.6888794541139363,6.5337888379333435
5595,4,0.0,1,0,1,130474.03,0,1,0,0,0,3.4965075614664802,6.410174881966167
5596,9,0.0,3,0,1,73181.39,0,0,0,1,1,3.5553480614894135,6.391917113392602
5597,6,112333.63,1,1,1,65706.86,1,1,0,0,0,3.7376696182833684,6.507277712385012
5598,7,116936.81,1,1,1,104379.36,1,0,1,0,0,4.04305126783455,6.423246963533519
5599,5,117721.02,1,0,1,192146.63,1,0,1,0,1,3.912023005428146,6.361302477572996
5600,7,165896.22,2,1,1,66977.68,0,1,0,0,0,3.6109179126442243,6.666956792429207
5601,9,153656.85,1,1,0,158742.81,1,0,0,1,0,3.784189633918261,6.556778356158042
5602,1,94164.0,1,1,1,189414.74,1,1,0,0,0,3.912023005428146,6.679599185844383
5603,1,0.0,2,1,0,159130.32,0,0,0,1,0,3.6635616461296463,6.393590753950631
5604,0,191808.73,1,0,0,97640.2,0,1,0,0,0,3.8918202981106265,6.400257445308821
5605,5,152199.33,1,1,1,86022.09,0,1,0,0,0,4.060443010546419,6.428105272684596
5606,8,125396.24,1,1,0,10014.72,1,0,1,0,1,3.9512437185814275,6.198478716492308
5607,7,104405.54,3,1,0,17384.21,0,0,1,0,0,3.713572066704308,6.46302945692067
5608,1,133801.49,1,1,1,143315.57,1,1,0,0,0,3.295836866004329,6.249975242259483
5609,4,0.0,3,1,0,31669.18,1,0,0,1,0,3.6888794541139363,6.434546518787453
5610,5,0.0,2,0,0,12761.16,1,1,0,0,0,3.332204510175204,6.597145701886651
5611,6,100047.33,1,1,0,93429.95,0,0,1,0,0,3.7376696182833684,6.437751649736401
5612,1,109848.6,1,1,1,42012.55,1,1,0,0,0,3.4339872044851463,6.63200177739563
5613,7,127849.38,1,1,0,15798.7,1,1,0,0,0,3.4657359027997265,6.403574197934815
5614,3,0.0,2,1,1,56408.14,1,0,0,1,0,3.828641396489095,6.238324625039508
5615,8,95947.76,1,1,0,4696.44,1,1,0,0,0,3.367295829986474,6.253828811575473
5616,2,0.0,2,1,1,25042.1,0,0,0,1,0,3.258096538021482,6.690842277418564
5617,4,137638.69,1,1,0,130442.08,0,1,0,0,1,3.7612001156935624,6.439350371100098
5618,10,0.0,1,1,1,136521.82,0,1,0,0,0,3.6375861597263857,6.486160788944089
5619,7,0.0,2,1,1,199108.88,0,0,0,1,0,3.713572066704308,6.665683717782408
5620,6,0.0,2,0,0,124596.63,0,1,0,0,0,3.4339872044851463,6.315358001522335
5621,4,0.0,2,0,0,134394.78,1,1,0,0,0,3.784189633918261,6.343880434126331
5622,10,89416.99,1,0,0,144275.39,0,1,0,0,0,3.6375861597263857,6.507277712385012
5623,6,0.0,2,1,1,123410.23,0,0,0,1,0,3.7376696182833684,6.373319789577012
5624,1,0.0,1,1,0,143298.06,1,0,0,1,0,3.8066624897703196,6.424869023905388
5625,7,143262.04,1,1,1,129562.74,1,1,0,0,0,4.0943445622221,6.230481447578482
5626,7,119656.45,2,1,1,4595.05,1,0,0,1,0,3.5553480614894135,6.436150368369428
5627,4,132954.64,1,1,1,146715.07,0,1,0,0,0,3.367295829986474,6.483107351457199
5628,3,105206.7,2,1,1,163558.36,1,0,1,0,0,3.784189633918261,6.523562306149512
5629,4,0.0,2,0,0,6947.09,0,0,0,1,0,3.332204510175204,6.359573868672378
5630,9,83061.26,2,1,0,9170.54,1,0,0,1,0,3.6109179126442243,6.431331081933479
5631,5,147650.68,1,1,1,199674.83,0,1,0,0,0,3.6888794541139363,6.448889394146858
5632,5,73348.56,1,1,0,157166.79,0,1,0,0,1,3.784189633918261,6.467698726104354
5633,2,0.0,2,1,0,46072.52,0,1,0,0,0,3.332204510175204,6.710523109452428
5634,2,0.0,2,0,0,3524.69,1,1,0,0,0,3.6375861597263857,6.625392368007956
5635,1,116320.68,1,0,1,45563.94,1,0,0,1,0,3.295836866004329,6.342121418721152
5636,3,0.0,2,0,1,59103.13,0,1,0,0,0,3.4965075614664802,6.369900982828227
5637,8,0.0,2,1,1,189558.44,1,1,0,0,0,3.367295829986474,6.3080984415095305
5638,7,0.0,2,0,0,45779.9,1,1,0,0,0,3.6375861597263857,6.591673732008658
5639,8,66250.71,1,1,1,21859.06,0,1,0,0,0,4.110873864173311,6.259581464064923
5640,2,95675.62,2,0,0,162699.7,1,0,1,0,1,3.1780538303479458,6.1675164908883415
5641,2,92616.64,2,1,0,8567.18,0,0,1,0,0,3.7376696182833684,6.51471269087253
5642,4,0.0,1,1,0,132943.88,1,0,0,1,0,3.713572066704308,6.661854740545311
5643,6,0.0,1,1,1,12916.32,1,0,0,1,1,3.58351893845611,6.423246963533519
5644,8,100565.94,1,1,1,128799.86,1,0,0,1,0,3.6109179126442243,6.6039438246004725
5645,5,190305.78,1,1,0,99347.8,1,0,0,1,1,3.7376696182833684,6.57507584059962
5646,9,118536.4,1,1,0,40980.87,1,0,1,0,1,3.5553480614894135,6.26530121273771
5647,5,127649.64,1,1,1,40368.65,0,1,0,0,0,2.9444389791664403,6.492239835020471
5648,7,165358.77,1,0,1,94738.54,0,1,0,0,0,3.5553480614894135,6.263398262591624
5649,6,0.0,2,1,1,88842.8,0,0,0,1,0,3.367295829986474,6.444131256700441
5650,10,78249.53,1,1,0,136934.91,1,0,1,0,0,3.58351893845611,6.423246963533519
5651,0,125193.96,1,1,1,109356.53,1,0,1,0,0,4.110873864173311,6.255750041753367
5652,9,0.0,2,0,0,199635.93,1,1,0,0,0,3.367295829986474,6.53813982376767
5653,2,154007.21,1,1,0,158408.23,1,0,1,0,0,3.713572066704308,6.532334292222349
5654,3,133214.88,2,1,1,95936.84,1,0,0,1,0,3.7612001156935624,6.517671272912275
5655,1,146202.93,1,1,1,126688.83,0,0,0,1,1,4.143134726391533,6.543911845564792
5656,9,0.0,2,1,0,150850.29,1,1,0,0,0,3.295836866004329,6.4967749901858625
5657,0,90963.49,1,0,1,27802.0,0,1,0,0,0,3.4011973816621555,6.206575926724928
5658,9,0.0,1,1,0,32430.94,0,0,0,1,1,3.713572066704308,6.616065185132817
